Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0339,7.38029,7.12103,7.49552,6.99860,7.62515,Y,Y,N,N,0.01467,0.00000,N,N,2,56
LOGZ,rf0339,0.07028,-0.21321,0.09665,-0.34507,0.14280,Y,Y,N,N,0.00000,0.00000,N,N,1,208
