Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0167,7.25066,7.09223,7.44511,6.99140,7.63955,Y,Y,N,N,0.01854,0.00000,N,N,2,38
LOGZ,rf0167,0.20873,0.01095,0.23510,-0.29892,0.28125,Y,Y,N,N,0.00000,0.00979,N,N,3,229
