Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0227,7.05622,7.02741,7.24346,6.98420,7.41630,Y,Y,N,N,0.03306,0.00000,N,N,1,11
LOGZ,rf0227,-0.37803,-0.43737,-0.21321,-0.50989,-0.05498,Y,Y,N,N,0.00000,0.00000,N,N,1,140
