Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0083,7.17865,7.11383,7.38749,7.03461,7.62515,Y,Y,N,N,0.00201,0.00000,N,N,1,28
LOGZ,rf0083,-0.44396,-0.51648,-0.25277,-0.60219,-0.03520,Y,Y,N,N,0.00000,0.00000,N,N,1,130
