Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1040,7.14264,7.08502,7.30107,7.02741,7.47391,Y,Y,N,N,0.00201,0.00000,N,N,1,23
LOGZ,rs1040,-0.46374,-0.53626,-0.32529,-0.61537,-0.16047,Y,Y,N,N,0.00000,0.00000,N,N,1,127
