Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0283,7.14264,7.03461,7.27227,6.98420,7.40910,Y,Y,N,N,0.03437,0.00000,N,N,1,23
LOGZ,rf0283,0.09665,-0.07476,0.12962,-0.23958,0.17577,Y,Y,N,N,0.00000,0.00000,N,N,1,212
