Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0433,7.07062,7.06342,7.54593,6.99140,7.73317,Y,Y,N,N,0.01618,0.00000,N,N,1,13
LOGZ,rs0433,-0.33848,-0.37803,0.05709,-0.47033,0.15599,Y,Y,N,N,0.00000,0.00000,N,N,2,146
