Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0163,7.02021,7.02741,7.28667,6.98420,7.42350,N,Y,N,N,0.04202,0.00000,N,N,1,6
LOGZ,rs0163,-0.21980,-0.28573,-0.02861,-0.37144,0.06369,Y,Y,N,N,0.00000,0.00000,N,N,2,164
