Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0072,7.81239,7.71877,7.96363,7.62515,8.10046,Y,Y,N,N,0.00000,0.00000,N,N,1,116
LOGZ,rf0072,-0.69449,-0.74064,-0.50330,-0.81316,-0.36485,Y,Y,N,N,0.00000,0.00000,N,N,1,92
