Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0030,7.03461,7.02021,7.27227,6.98420,7.40910,Y,Y,N,N,0.04301,0.00000,N,N,1,8
LOGZ,rf0030,-0.23299,-0.30551,-0.04839,-0.38463,0.05050,Y,Y,N,N,0.00000,0.00000,N,N,1,162
