Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0579,6.97700,7.01301,7.42350,-inf,7.89161,N,Y,Y,N,0.06114,0.00000,N,N,1,0
LOGZ,rs0579,0.30103,-0.11432,0.24169,-0.31210,0.29444,N,N,N,Y,0.00000,0.04097,N,N,3,243
