Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0050,6.97700,7.04181,7.40910,6.98420,7.61074,N,N,Y,N,0.03332,0.00000,N,N,2,0
LOGZ,rs0050,0.05709,-0.18025,0.12962,-0.29892,0.22192,Y,Y,N,N,0.00000,0.00006,N,N,1,206
