Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0041,7.55313,7.44511,7.94202,7.31548,8.19408,Y,Y,N,N,0.00000,0.00005,N,N,1,80
LOGZ,rs0041,-0.30551,-0.41759,-0.07476,-0.52967,0.03732,Y,Y,N,N,0.00000,0.00000,N,N,1,151
