Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0846,6.97700,7.02021,7.43070,-inf,7.68996,N,Y,Y,N,0.05525,0.00000,N,N,1,0
LOGZ,rs0846,-0.30551,-0.35825,0.06369,-0.45055,0.20873,Y,Y,N,N,0.00000,0.00015,N,N,2,151
