Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0111,7.22906,7.15704,7.55313,7.06342,7.75478,Y,Y,N,N,0.00030,0.00000,N,N,1,35
LOGZ,rf0111,-0.33848,-0.39781,-0.06817,-0.48352,0.07028,Y,Y,N,N,0.00000,0.00000,N,N,1,146
