Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0273,7.23626,7.13544,7.41630,7.04902,7.71157,Y,Y,N,N,0.00156,0.00000,N,N,2,36
LOGZ,rf0273,-0.55604,-0.64175,-0.37144,-0.72745,-0.09454,Y,Y,N,N,0.00000,0.00000,N,N,1,113
