Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0366,7.30107,7.23626,7.40190,7.17144,7.49552,Y,Y,N,N,0.00000,0.00000,N,N,1,45
LOGZ,rf0366,-0.41759,-0.49670,-0.33188,-0.56263,-0.23299,Y,Y,N,N,0.00000,0.00000,N,N,1,134
