Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0435,7.07782,7.04181,7.27947,6.99140,7.50992,Y,Y,N,N,0.01959,0.00000,N,N,1,14
LOGZ,rs0435,-0.42418,-0.49011,-0.22640,-0.57582,-0.00224,Y,Y,N,N,0.00000,0.00000,N,N,1,133
