Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0460,7.30107,7.24346,7.43070,7.17865,7.55313,Y,Y,N,N,0.00000,0.00000,N,N,1,45
LOGZ,rs0460,-0.50330,-0.56263,-0.36485,-0.62856,-0.23958,Y,Y,N,N,0.00000,0.00000,N,N,1,121
