Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0524,7.07782,7.03461,7.25066,6.98420,7.46671,Y,Y,N,N,0.02585,0.00000,N,N,1,14
LOGZ,rf0524,-0.47693,-0.55604,-0.31210,-0.63515,-0.09454,Y,Y,N,N,0.00000,0.00000,N,N,1,125
