Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0431,7.42350,7.36589,7.58194,7.29387,7.74037,Y,Y,N,N,0.00000,0.00000,N,N,1,62
LOGZ,rf0431,-0.53626,-0.62197,-0.39781,-0.70108,-0.24618,Y,Y,N,N,0.00000,0.00000,N,N,1,116
