Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1143,7.17865,7.12823,7.28667,7.07782,7.38029,Y,Y,N,N,0.00000,0.00000,N,N,1,28
LOGZ,rs1143,-0.43737,-0.52307,-0.35166,-0.58900,-0.25277,Y,Y,N,N,0.00000,0.00000,N,N,1,131
