Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0499,7.19305,7.13544,7.30828,7.07782,7.41630,Y,Y,N,N,0.00000,0.00000,N,N,1,30
LOGZ,rf0499,-0.46374,-0.52967,-0.35166,-0.59560,-0.23958,Y,Y,N,N,0.00000,0.00000,N,N,1,127
