Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0225,6.97700,7.02021,7.31548,-inf,7.46671,N,Y,Y,N,0.05593,0.00000,N,N,1,0
LOGZ,rs0225,-0.25936,-0.31870,0.01095,-0.41100,0.10324,Y,Y,N,N,0.00000,0.00000,N,N,3,158
