Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0482,7.30828,7.17144,7.48112,7.05622,7.65395,Y,Y,N,N,0.00165,0.00000,N,N,1,46
LOGZ,rf0482,-0.27914,-0.35825,-0.12750,-0.44396,-0.00224,Y,Y,N,N,0.00000,0.00000,N,N,1,155
