Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0781,7.20025,7.05622,7.30828,6.98420,7.42350,Y,Y,N,N,0.02603,0.00000,N,N,1,31
LOGZ,rs0781,0.02413,-0.14728,0.07028,-0.25277,0.12302,Y,Y,N,N,0.00000,0.00000,N,N,1,201
