Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1259,7.53873,7.45231,7.71877,7.36589,7.85560,Y,Y,N,N,0.00000,0.00000,N,N,1,78
LOGZ,rs1259,-0.47033,-0.54285,-0.31210,-0.61537,-0.18684,Y,Y,N,N,0.00000,0.00000,N,N,1,126
