Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0117,7.13544,7.06342,7.32988,6.99860,7.48832,Y,Y,N,N,0.01435,0.00000,N,N,1,22
LOGZ,rf0117,-0.31210,-0.39122,-0.17365,-0.46374,-0.05498,Y,Y,N,N,0.00000,0.00000,N,N,1,150
