Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1210,7.54593,7.12103,7.66116,6.99860,7.82679,Y,Y,N,N,0.01271,0.00000,N,N,3,79
LOGZ,rs1210,0.13621,-0.25936,0.14939,-0.39122,0.21532,Y,Y,N,N,0.00000,0.00001,N,N,2,218
