Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0378,6.99140,7.03461,7.40190,6.98420,7.59634,N,Y,Y,N,0.04001,0.00000,N,N,1,2
LOGZ,rf0378,-0.21321,-0.26595,0.09006,-0.36485,0.18895,Y,Y,N,N,0.00000,0.00000,N,N,3,165
