Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0531,7.51712,7.30828,7.71877,7.11383,7.89161,Y,Y,N,N,0.00172,0.00000,N,N,1,75
LOGZ,rs0531,0.28125,0.18236,0.28784,0.05050,inf,Y,Y,N,Y,0.00000,0.12424,N,N,1,240
