Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0257,7.12823,7.07782,7.28667,7.02021,7.45951,Y,Y,N,N,0.00376,0.00000,N,N,1,21
LOGZ,rs0257,-0.40440,-0.47693,-0.27255,-0.54945,-0.11432,Y,Y,N,N,0.00000,0.00000,N,N,1,136
