Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0099,7.02021,7.01301,7.29387,-inf,7.68996,Y,Y,N,N,0.05759,0.00001,N,N,1,6
LOGZ,rs0099,-0.47693,-0.56263,-0.20003,-0.66812,0.12962,Y,Y,N,N,0.00000,0.00008,N,N,2,125
