Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0107,7.31548,7.25786,7.43791,7.19305,7.56033,Y,Y,N,N,0.00000,0.00000,N,N,1,47
LOGZ,rf0107,-0.49011,-0.55604,-0.35825,-0.62197,-0.23299,Y,Y,N,N,0.00000,0.00000,N,N,1,123
