Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1073,6.99860,6.99860,7.18585,-inf,7.37309,Y,Y,N,N,0.08604,0.00000,N,N,1,3
LOGZ,rs1073,-0.36485,-0.45055,-0.19343,-0.54945,-0.01543,Y,Y,N,N,0.00000,0.00003,N,N,1,142
