Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0217,7.84120,7.55313,7.95642,7.06342,8.09326,Y,Y,N,N,0.00427,0.00000,N,N,3,120
LOGZ,rf0217,0.19554,0.03732,0.22192,-0.38463,0.24829,Y,Y,N,N,0.00000,0.00001,N,N,3,227
