Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1065,7.09943,7.04902,7.26507,6.99860,7.40910,Y,Y,N,N,0.01021,0.00000,N,N,1,17
LOGZ,rs1065,-0.38463,-0.44396,-0.23958,-0.50989,-0.10113,Y,Y,N,N,0.00000,0.00000,N,N,1,139
