Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1047,7.11383,7.07062,7.22906,7.02021,7.32988,Y,Y,N,N,0.00240,0.00000,N,N,1,19
LOGZ,rs1047,-0.39781,-0.45055,-0.28573,-0.50989,-0.18025,Y,Y,N,N,0.00000,0.00000,N,N,1,137
