Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1043,7.66116,7.58194,7.85560,7.49552,8.02844,Y,Y,N,N,0.00000,0.00000,N,N,1,95
LOGZ,rs1043,-0.60878,-0.68130,-0.43737,-0.76042,-0.27914,Y,Y,N,N,0.00000,0.00000,N,N,1,105
