Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0015,7.19305,7.06342,7.31548,6.99140,7.45951,Y,Y,N,N,0.02038,0.00000,N,N,1,30
LOGZ,rf0015,0.14939,0.02413,0.18895,-0.15388,0.22851,Y,Y,N,N,0.00000,0.00000,N,N,1,220
