Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0866,6.99140,7.00581,7.23626,-inf,7.43070,N,Y,Y,N,0.07028,0.00000,N,N,1,2
LOGZ,rs0866,-0.14069,-0.22640,0.01095,-0.30551,0.12962,Y,Y,N,N,0.00000,0.00000,N,N,1,176
