Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0485,7.59634,7.51712,7.86280,7.42350,8.20848,Y,Y,N,N,0.00000,0.00005,N,N,1,86
LOGZ,rf0485,-0.74723,-0.81316,-0.54945,-0.88568,-0.23299,Y,Y,N,N,0.00000,0.00000,N,N,1,84
