Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0316,6.97700,7.02021,7.25786,-inf,7.39470,N,Y,Y,N,0.05176,0.00000,N,N,1,0
LOGZ,rs0316,-0.02202,-0.18684,0.05709,-0.29233,0.12962,Y,Y,N,N,0.00000,0.00000,N,N,2,194
