Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0209,7.58914,7.27227,7.77638,7.05622,7.94922,Y,Y,N,N,0.00365,0.00000,N,N,1,85
LOGZ,rf0209,0.29444,0.17577,0.29444,-0.00224,inf,Y,Y,N,Y,0.00000,0.17469,N,N,1,242
