Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1102,7.21465,7.09943,7.34428,7.00581,7.47391,Y,Y,N,N,0.00995,0.00000,N,N,1,33
LOGZ,rs1102,0.22851,0.14939,0.25488,0.05050,0.28125,Y,Y,N,N,0.00000,0.00800,N,N,1,232
