Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1122,7.22906,7.07782,7.45951,6.99140,7.64675,Y,Y,N,N,0.02124,0.00000,N,N,2,35
LOGZ,rs1122,0.11643,-0.08135,0.18895,-0.25936,0.25488,Y,Y,N,N,0.00000,0.00115,N,N,1,215
