Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1028,7.15704,7.08502,7.32988,7.02021,7.48112,Y,Y,N,N,0.00403,0.00000,N,N,1,25
LOGZ,rs1028,-0.28573,-0.35825,-0.14069,-0.43078,-0.02202,Y,Y,N,N,0.00000,0.00000,N,N,1,154
