Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0365,7.12823,7.07782,7.22186,7.03461,7.30107,Y,Y,N,N,0.00075,0.00000,N,N,1,21
LOGZ,rf0365,-0.33848,-0.39122,-0.24618,-0.44396,-0.16706,Y,Y,N,N,0.00000,0.00000,N,N,1,146
