Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0043,7.39470,7.16424,7.67556,7.01301,7.87721,Y,Y,N,N,0.00904,0.00000,N,N,1,58
LOGZ,rf0043,0.25488,0.05050,0.26147,-0.13410,0.29444,Y,Y,N,N,0.00000,0.03221,N,N,1,236
