Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0001,7.40190,7.33708,7.57474,7.27227,7.69716,Y,Y,N,N,0.00000,0.00000,N,N,1,59
LOGZ,rs0001,-0.48352,-0.54945,-0.33848,-0.61537,-0.20662,Y,Y,N,N,0.00000,0.00000,N,N,1,124
