Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0134,6.98420,7.02021,7.35869,-inf,7.51712,N,Y,Y,N,0.05064,0.00000,N,N,1,1
LOGZ,rf0134,-0.29892,-0.35825,-0.00224,-0.45055,0.10324,Y,Y,N,N,0.00000,0.00000,N,N,3,152
