Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0299,7.18585,7.12823,7.37309,7.05622,7.57474,Y,Y,N,N,0.00037,0.00000,N,N,1,29
LOGZ,rf0299,-0.41759,-0.49670,-0.25936,-0.57582,-0.08135,Y,Y,N,N,0.00000,0.00000,N,N,1,134
