Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0157,7.56033,7.48112,7.80519,7.39470,8.02124,Y,Y,N,N,0.00000,0.00000,N,N,1,81
LOGZ,rf0157,-0.62197,-0.67471,-0.41100,-0.75382,-0.20003,Y,Y,N,N,0.00000,0.00000,N,N,1,103
