Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs1124,7.11383,7.06342,7.40190,6.99140,7.66116,Y,Y,N,N,0.01680,0.00000,N,N,1,19
LOGZ,rs1124,-0.37144,-0.43737,-0.11432,-0.52307,0.08347,Y,Y,N,N,0.00000,0.00002,N,N,1,141
