Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0393,7.77638,7.68276,7.92762,7.59634,8.07165,Y,Y,N,N,0.00000,0.00000,N,N,1,111
LOGZ,rf0393,-0.49670,-0.56922,-0.35166,-0.65493,-0.23958,Y,Y,N,N,0.00000,0.00000,N,N,1,122
