Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0701,7.14984,7.09943,7.35869,7.02741,7.60354,Y,Y,N,N,0.00204,0.00000,N,N,1,24
LOGZ,rf0701,-0.49011,-0.55604,-0.27914,-0.64175,-0.02202,Y,Y,N,N,0.00000,0.00000,N,N,1,123
