Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0014,7.13544,7.07782,7.31548,7.01301,7.52433,Y,Y,N,N,0.00426,0.00000,N,N,1,22
LOGZ,rf0014,-0.43078,-0.50989,-0.25936,-0.58900,-0.06158,Y,Y,N,N,0.00000,0.00000,N,N,1,132
