Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0179,7.18585,7.13544,7.31548,7.07782,7.42350,Y,Y,N,N,0.00001,0.00000,N,N,1,29
LOGZ,rf0179,-0.45715,-0.52307,-0.34507,-0.58900,-0.22640,Y,Y,N,N,0.00000,0.00000,N,N,1,128
