Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0011,7.24346,7.14984,7.40910,7.07782,7.59634,Y,Y,N,N,0.00010,0.00000,N,N,2,37
LOGZ,rs0011,-0.39781,-0.48352,-0.23958,-0.56263,-0.07476,Y,Y,N,N,0.00000,0.00000,N,N,1,137
