Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0474,7.45951,7.40190,7.58914,7.33708,7.68996,Y,Y,N,N,0.00000,0.00000,N,N,1,67
LOGZ,rf0474,-0.52307,-0.57582,-0.38463,-0.64834,-0.28573,Y,Y,N,N,0.00000,0.00000,N,N,1,118
