Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0795,7.22906,7.16424,7.45951,7.09223,7.63235,Y,Y,N,N,0.00001,0.00000,N,N,1,35
LOGZ,rf0795,-0.46374,-0.51648,-0.26595,-0.58900,-0.09454,Y,Y,N,N,0.00000,0.00000,N,N,1,127
