Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0833,7.62515,7.27947,7.70437,7.09223,7.82679,Y,Y,N,N,0.00040,0.00000,N,N,2,90
LOGZ,rs0833,0.02413,-0.26595,0.05050,-0.41100,0.10984,Y,Y,N,N,0.00000,0.00000,N,N,1,201
