Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0084,7.05622,7.03461,7.31548,6.98420,7.53153,Y,Y,N,N,0.02838,0.00000,N,N,1,11
LOGZ,rf0084,-0.35166,-0.41759,-0.12750,-0.49011,0.05050,Y,Y,N,N,0.00000,0.00000,N,N,1,144
