Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rs0156,7.12823,7.07782,7.40190,7.01301,7.58914,Y,Y,N,N,0.00419,0.00000,N,N,1,21
LOGZ,rs0156,-0.44396,-0.49011,-0.21321,-0.56263,-0.03520,Y,Y,N,N,0.00000,0.00000,N,N,1,130
